transaction_id,timestamp,amount,merchant_id,customer_id,transaction_type,country,device_id,ip_address,merchant_category,hour_of_day,is_fraud
T0007109,2023-02-04 12:14:00,88.8,M0421,C0813,transfer,FR,D1955,192.168.173.0,restaurant,12,0
T0007110,2022-08-13 09:37:00,333.71,M0177,C0230,payment,CN,D0275,192.168.206.155,technology,9,0
T0007111,2019-01-27 09:19:00,559.1,M0433,C0203,withdrawal,US,D1693,192.168.168.116,retail,9,0
T0007112,2015-03-22 17:55:00,68.3,M0469,C0022,deposit,DE,D1738,192.168.118.254,restaurant,17,0
T0007113,2016-09-17 08:05:00,396.98,M0087,C0504,deposit,CN,D1520,192.168.7.136,travel,8,0
T0007114,2019-05-17 11:28:00,361.38,M0116,C0711,payment,UK,D1688,192.168.15.47,retail,11,0
T0007115,2015-06-21 14:55:00,3.44,M0018,C0226,transfer,FR,D2188,192.168.244.70,retail,14,0
T0007116,2015-01-18 14:49:00,159.03,M0010,C0520,withdrawal,UK,D2814,192.168.119.22,restaurant,14,0
T0007117,2015-01-23 16:54:00,655.32,M0353,C0431,withdrawal,ES,D0628,192.168.92.155,restaurant,16,0
T0007118,2024-08-25 23:41:00,96.84,M0218,C0622,payment,DE,D1182,192.168.74.160,entertainment,23,0
T0007119,2015-05-23 09:14:00,293.09,M0470,C0184,deposit,ES,D1821,192.168.40.219,retail,9,0
T0007120,2024-03-20 11:00:00,138.65,M0002,C0012,transfer,IT,D0785,192.168.47.218,retail,11,0
T0007121,2019-08-22 21:37:00,421.99,M0307,C0352,withdrawal,US,D2829,192.168.193.233,restaurant,21,0
T0007122,2018-06-24 11:11:00,34.71,M0263,C0621,transfer,ES,D0208,192.168.127.38,restaurant,11,0
T0007123,2016-06-16 04:54:00,368.11,M0150,C0010,transfer,UK,D0905,192.168.180.199,technology,4,0
T0007124,2020-06-04 18:20:00,45.59,M0295,C0909,withdrawal,US,D0805,192.168.117.54,entertainment,18,0
T0007125,2019-04-10 21:22:00,17.05,M0151,C0202,deposit,IT,D0033,192.168.64.169,travel,21,0
T0007126,2021-11-17 18:20:00,51.92,M0093,C0951,deposit,US,D2606,192.168.193.113,entertainment,18,0
T0007127,2018-11-22 22:06:00,985.1,M0481,C0420,deposit,FR,D0264,192.168.186.216,technology,22,0
T0007128,2018-08-10 23:21:00,427.29,M0193,C0790,withdrawal,FR,D0151,192.168.243.124,restaurant,23,0
T0007129,2019-05-06 21:50:00,3.54,M0109,C0322,withdrawal,CN,D1345,192.168.175.10,technology,21,0
T0007130,2015-10-06 22:32:00,212.71,M0442,C0124,deposit,IT,D1739,192.168.59.14,travel,22,0
T0007131,2018-10-20 15:03:00,36.8,M0005,C0804,payment,UK,D1040,192.168.196.67,travel,15,0
T0007132,2018-12-14 17:29:00,588.5,M0403,C0280,deposit,UK,D2780,192.168.144.216,retail,17,0
T0007133,2022-12-03 11:35:00,2.96,M0051,C0494,payment,ES,D1897,192.168.220.218,entertainment,11,0
T0007134,2018-01-23 11:06:00,255.71,M0118,C0203,transfer,UK,D2215,192.168.54.66,retail,11,0
T0007135,2016-11-10 23:14:00,25.57,M0253,C0325,deposit,CN,D2627,192.168.63.129,entertainment,23,0
T0007136,2017-07-26 14:24:00,10.72,M0195,C0729,transfer,JP,D0899,192.168.91.173,technology,14,0
T0007137,2020-11-10 01:21:00,24.06,M0036,C0248,payment,UK,D2266,192.168.253.252,technology,1,0
T0007138,2022-05-14 03:05:00,101.52,M0409,C0928,payment,JP,D1390,192.168.48.161,travel,3,0
T0007139,2016-12-15 16:22:00,100.6,M0079,C0495,deposit,FR,D0782,192.168.207.184,restaurant,16,0
T0007140,2018-06-27 23:12:00,74.21,M0239,C0133,deposit,FR,D2259,192.168.30.176,restaurant,23,0
T0007141,2018-04-08 15:02:00,203.46,M0440,C0861,withdrawal,ES,D0455,192.168.146.52,restaurant,15,0
T0007142,2020-05-28 15:37:00,251.35,M0413,C0256,withdrawal,US,D1801,192.168.94.51,entertainment,15,0
T0007143,2020-02-11 13:09:00,37.42,M0288,C0739,withdrawal,UK,D0771,192.168.224.128,technology,13,0
T0007144,2023-04-08 16:19:00,2777.28,M0390,C0837,transfer,CN,D1000,192.168.6.135,retail,16,0
T0007145,2021-10-25 22:50:00,26.8,M0484,C0677,deposit,CN,D1391,192.168.124.207,restaurant,22,0
T0007146,2023-08-13 17:09:00,349.57,M0495,C0035,deposit,UK,D2152,192.168.93.237,travel,17,0
T0007147,2024-06-20 16:38:00,240.83,M0329,C0874,transfer,US,D0809,192.168.221.174,entertainment,16,0
T0007148,2021-12-26 21:53:00,8.97,M0146,C0563,payment,JP,D2324,192.168.203.189,restaurant,21,0
T0007149,2017-09-07 16:44:00,519.22,M0454,C0971,deposit,IT,D1315,192.168.15.31,entertainment,16,0
T0007150,2016-12-23 18:20:00,196.12,M0025,C0200,deposit,ES,D1675,192.168.247.231,restaurant,18,0
T0007151,2019-07-14 00:04:00,20.31,M0006,C0725,payment,FR,D2871,192.168.3.52,travel,0,0
T0007152,2022-08-21 06:53:00,285.04,M0310,C0050,deposit,IT,D1141,192.168.49.12,travel,6,0
T0007153,2020-04-03 15:18:00,1370.54,M0489,C0723,deposit,FR,D0088,192.168.115.26,retail,15,0
T0007154,2020-07-23 17:57:00,614.21,M0224,C0646,transfer,DE,D1701,192.168.199.39,retail,17,0
T0007155,2020-09-09 02:21:00,499.14,M0213,C0551,transfer,JP,D1544,192.168.11.12,travel,2,0
T0007156,2023-02-28 20:09:00,1949.38,M0292,C0057,payment,ES,D2874,192.168.12.188,retail,20,0
T0007157,2021-09-22 10:28:00,17.63,M0403,C0706,transfer,JP,D0189,192.168.100.33,travel,10,0
T0007158,2020-09-16 12:46:00,394.92,M0461,C0775,deposit,FR,D0554,192.168.34.138,technology,12,0
T0007159,2022-03-11 05:44:00,202.84,M0399,C0731,deposit,US,D0045,192.168.152.201,technology,5,0
T0007160,2022-06-08 20:31:00,170.82,M0387,C0508,withdrawal,UK,D2651,192.168.165.4,retail,20,0
T0007161,2021-07-18 10:45:00,69.86,M0224,C0159,withdrawal,FR,D1153,192.168.87.75,technology,10,0
T0007162,2016-01-08 15:09:00,8.11,M0293,C0952,payment,IT,D2109,192.168.106.85,retail,15,0
T0007163,2015-02-19 12:31:00,47.86,M0325,C0619,withdrawal,DE,D1793,192.168.58.96,entertainment,12,0
T0007164,2020-12-26 13:09:00,601.86,M0300,C0264,deposit,US,D2665,192.168.0.75,retail,13,0
T0007165,2016-05-28 12:42:00,132.62,M0475,C0462,payment,ES,D0419,192.168.147.25,restaurant,12,0
T0007166,2020-11-17 11:00:00,62.38,M0026,C0831,deposit,CN,D2838,192.168.227.122,technology,11,0
T0007167,2021-10-12 23:00:00,23.82,M0340,C0731,withdrawal,CN,D1770,192.168.104.231,restaurant,23,0
T0007168,2022-05-12 07:18:00,191.97,M0460,C0260,transfer,DE,D2466,192.168.250.185,entertainment,7,0
T0007169,2023-12-17 20:00:00,242.24,M0141,C0576,transfer,IT,D2343,192.168.249.85,entertainment,20,0
T0007170,2022-10-20 11:05:00,264.32,M0094,C0848,deposit,ES,D0548,192.168.7.94,technology,11,0
T0007171,2017-04-04 09:53:00,773.4,M0336,C0582,deposit,IT,D0522,192.168.196.120,entertainment,9,0
T0007172,2020-09-01 10:14:00,1429.36,M0160,C0510,deposit,ES,D1491,192.168.26.130,travel,10,0
T0007173,2020-06-01 19:41:00,376.67,M0143,C0030,transfer,IT,D1590,192.168.79.241,restaurant,19,0
T0007174,2017-12-04 14:37:00,548.31,M0344,C0957,transfer,FR,D2952,192.168.220.138,restaurant,14,0
T0007175,2017-11-24 13:33:00,99.92,M0454,C0439,withdrawal,JP,D0923,192.168.154.32,technology,13,0
T0007176,2020-09-03 00:56:00,109.61,M0248,C0910,transfer,CN,D1801,192.168.155.237,entertainment,0,0
T0007177,2016-07-04 10:58:00,234.14,M0436,C0012,payment,IT,D2707,192.168.25.94,technology,10,0
T0007178,2022-12-19 13:58:00,814.26,M0349,C0618,deposit,ES,D0697,192.168.237.142,retail,13,0
T0007179,2020-07-13 20:22:00,29.78,M0422,C0123,transfer,FR,D0465,192.168.94.64,entertainment,20,0
T0007180,2016-02-13 15:27:00,183.63,M0105,C0245,withdrawal,CN,D1455,192.168.95.187,retail,15,0
T0007181,2015-04-15 07:58:00,254.9,M0239,C0653,payment,CN,D0683,192.168.143.40,entertainment,7,0
T0007182,2020-11-02 10:32:00,21.42,M0055,C0056,payment,UK,D1742,192.168.68.34,entertainment,10,0
T0007183,2021-03-22 06:37:00,343.97,M0059,C0904,transfer,IT,D1067,192.168.131.2,technology,6,0
T0007184,2020-03-17 06:40:00,13.54,M0197,C0120,transfer,ES,D0409,192.168.235.156,technology,6,0
T0007185,2024-06-21 01:52:00,113.8,M0153,C0142,deposit,DE,D1119,192.168.167.105,technology,1,0
T0007186,2018-03-20 10:07:00,352.79,M0411,C0075,deposit,CN,D0319,192.168.82.11,retail,10,0
T0007187,2016-12-17 23:40:00,22.64,M0417,C0527,transfer,FR,D0151,192.168.87.207,restaurant,23,0
T0007188,2019-01-23 11:21:00,1533.92,M0500,C0038,transfer,JP,D2587,192.168.146.13,technology,11,0
T0007189,2021-08-21 09:49:00,290.71,M0387,C0413,transfer,CN,D1638,192.168.5.255,entertainment,9,0
T0007190,2021-08-07 17:00:00,38.11,M0442,C0829,withdrawal,UK,D0908,192.168.171.237,restaurant,17,0
T0007191,2024-10-07 12:44:00,138.54,M0279,C0764,payment,IT,D0891,192.168.255.226,retail,12,0
T0007192,2021-05-04 18:46:00,115.4,M0140,C0638,withdrawal,FR,D1580,192.168.59.129,retail,18,0
T0007193,2023-11-24 19:14:00,209.48,M0231,C0141,withdrawal,US,D2117,192.168.37.187,restaurant,19,0
T0007194,2021-04-23 16:32:00,39.54,M0319,C0834,payment,JP,D1881,192.168.208.128,restaurant,16,0
T0007195,2024-04-13 09:35:00,186.36,M0253,C0142,withdrawal,ES,D0830,192.168.74.106,entertainment,9,0
T0007196,2015-04-03 14:49:00,485.41,M0401,C0355,withdrawal,IT,D1460,192.168.29.62,technology,14,0
T0007197,2024-10-03 19:10:00,217.77,M0423,C0043,transfer,CN,D2276,192.168.160.27,technology,19,0
T0007198,2024-12-10 19:34:00,255.12,M0428,C0890,withdrawal,DE,D0657,192.168.249.180,entertainment,19,0
T0007199,2022-03-17 15:23:00,71.36,M0248,C0964,deposit,DE,D2791,192.168.16.164,restaurant,15,0
T0007200,2024-11-09 23:11:00,303.3,M0275,C0396,transfer,IT,D0855,192.168.179.142,travel,23,0
T0007201,2022-04-07 11:24:00,4.92,M0389,C0420,transfer,ES,D0708,192.168.167.66,restaurant,11,0
T0007202,2023-05-18 10:23:00,55.73,M0152,C0831,deposit,UK,D1731,192.168.71.32,retail,10,0
T0007203,2020-07-19 18:50:00,23.98,M0386,C0913,withdrawal,UK,D2095,192.168.199.122,restaurant,18,0
T0007204,2023-05-12 17:11:00,435.28,M0067,C0470,deposit,US,D0091,192.168.199.167,restaurant,17,0
T0007205,2023-11-18 05:12:00,654.7,M0462,C0469,deposit,JP,D2016,192.168.47.66,technology,5,0
T0007206,2021-06-23 22:26:00,10.67,M0139,C0554,deposit,CN,D1442,192.168.190.250,entertainment,22,0
T0007207,2023-11-15 21:17:00,383.14,M0424,C0412,payment,DE,D2337,192.168.31.11,restaurant,21,0
T0007208,2017-06-14 05:26:00,32.06,M0219,C0607,withdrawal,FR,D0942,192.168.106.62,entertainment,5,0
T0007209,2016-05-04 16:34:00,799.35,M0287,C0088,withdrawal,CN,D2186,192.168.5.52,technology,16,0
T0007210,2016-11-13 09:38:00,455.13,M0417,C0087,transfer,UK,D1490,192.168.100.160,retail,9,0
T0007211,2019-02-18 22:30:00,36.86,M0457,C0827,withdrawal,DE,D1191,192.168.119.84,travel,22,0
T0007212,2023-02-14 19:31:00,2933.41,M0499,C0880,payment,DE,D1554,192.168.129.120,restaurant,19,0
T0007213,2016-12-25 09:50:00,2009.74,M0263,C0221,deposit,CN,D2439,192.168.164.63,travel,9,0
T0007214,2019-05-07 11:56:00,206.54,M0107,C0821,withdrawal,IT,D0868,192.168.55.55,restaurant,11,0
T0007215,2017-11-26 13:10:00,8.01,M0164,C0073,withdrawal,JP,D0725,192.168.165.102,restaurant,13,0
T0007216,2020-01-19 09:02:00,97.73,M0457,C0932,withdrawal,ES,D2484,192.168.7.33,travel,9,0
T0007217,2024-06-05 01:10:00,276.7,M0061,C0485,transfer,US,D0797,192.168.49.231,technology,1,0
T0007218,2023-06-01 22:19:00,251.62,M0202,C0437,withdrawal,FR,D1266,192.168.141.226,travel,22,0
T0007219,2021-02-04 13:43:00,26.91,M0151,C0614,withdrawal,DE,D1516,192.168.125.40,travel,13,0
T0007220,2022-03-25 08:12:00,222.85,M0388,C0104,transfer,CN,D2493,192.168.209.249,travel,8,0
T0007221,2024-03-09 12:29:00,57.07,M0086,C0874,payment,CN,D1583,192.168.88.73,travel,12,0
T0007222,2019-07-15 23:35:00,146.25,M0422,C0982,withdrawal,ES,D1652,192.168.123.207,entertainment,23,0
T0007223,2020-10-02 17:06:00,101.07,M0104,C0242,payment,IT,D2763,192.168.111.156,retail,17,0
T0007224,2016-11-06 14:21:00,110.66,M0235,C0015,deposit,IT,D1324,192.168.53.7,technology,14,0
T0007225,2022-01-27 03:59:00,253.79,M0285,C0371,payment,IT,D0490,192.168.98.219,entertainment,3,0
T0007226,2023-09-26 02:00:00,365.48,M0269,C0219,withdrawal,ES,D0692,192.168.160.145,travel,2,0
T0007227,2016-01-27 21:18:00,118.66,M0479,C0828,withdrawal,UK,D2353,192.168.144.203,restaurant,21,0
T0007228,2020-03-11 16:30:00,128.82,M0100,C0512,transfer,DE,D2910,192.168.234.45,technology,16,0
T0007229,2015-06-16 12:31:00,146.98,M0317,C0264,withdrawal,FR,D2807,192.168.136.66,technology,12,0
T0007230,2021-12-23 14:00:00,1181.11,M0432,C0755,deposit,DE,D0513,192.168.152.115,restaurant,14,0
T0007231,2019-12-22 13:53:00,175.28,M0467,C0097,payment,UK,D1487,192.168.187.93,restaurant,13,0
T0007232,2018-09-18 20:22:00,91.8,M0415,C0106,payment,UK,D1512,192.168.40.239,entertainment,20,0
T0007233,2020-07-19 23:30:00,533.82,M0344,C0667,payment,JP,D2233,192.168.38.42,restaurant,23,0
T0007234,2018-12-19 12:12:00,78.65,M0483,C0779,payment,DE,D0553,192.168.86.25,restaurant,12,0
T0007235,2018-05-10 10:47:00,120.47,M0256,C0516,payment,US,D1771,192.168.22.12,technology,10,0
T0007236,2015-06-20 00:40:00,85.84,M0332,C0451,transfer,DE,D2112,192.168.24.187,entertainment,0,0
T0007237,2021-10-26 09:00:00,135.44,M0338,C0041,payment,DE,D2802,192.168.211.181,technology,9,0
T0007238,2018-12-21 13:22:00,174.01,M0174,C0671,deposit,UK,D1770,192.168.60.133,restaurant,13,0
T0007239,2021-08-03 04:52:00,135.38,M0256,C0783,withdrawal,IT,D1436,192.168.27.104,entertainment,4,0
T0007240,2020-09-02 21:50:00,41.39,M0225,C0231,deposit,UK,D2394,192.168.23.156,entertainment,21,0
T0007241,2018-11-04 18:08:00,354.35,M0413,C0998,payment,FR,D1373,192.168.69.152,restaurant,18,0
T0007242,2015-08-06 09:16:00,98.39,M0054,C0462,deposit,FR,D2586,192.168.108.202,travel,9,0
T0007243,2022-03-10 13:10:00,222.06,M0009,C0616,transfer,CN,D0993,192.168.27.93,retail,13,0
T0007244,2021-05-12 15:42:00,20.87,M0404,C0214,deposit,DE,D2374,192.168.55.58,technology,15,0
T0007245,2020-09-18 09:31:00,109.52,M0433,C0781,deposit,FR,D0051,192.168.31.148,travel,9,0
T0007246,2023-09-23 03:25:00,265.14,M0438,C0891,deposit,CN,D2343,192.168.192.219,travel,3,0
T0007247,2022-06-01 15:56:00,4.61,M0233,C0038,withdrawal,FR,D1246,192.168.61.229,restaurant,15,0
T0007248,2017-04-26 12:51:00,4.57,M0055,C0587,payment,DE,D0011,192.168.95.73,retail,12,0
T0007249,2016-12-13 07:26:00,2.94,M0287,C0888,transfer,CN,D0607,192.168.46.219,technology,7,0
T0007250,2015-05-22 11:07:00,608.97,M0185,C0214,transfer,DE,D1080,192.168.142.126,technology,11,0
T0007251,2018-04-21 16:40:00,47.36,M0481,C0526,withdrawal,IT,D1300,192.168.11.248,retail,16,0
T0007252,2015-11-05 13:56:00,157.27,M0001,C0251,deposit,UK,D0320,192.168.74.124,technology,13,0
T0007253,2019-09-04 20:54:00,2375.15,M0256,C0619,withdrawal,JP,D1218,192.168.104.136,restaurant,20,0
T0007254,2015-06-25 11:11:00,285.99,M0486,C0316,transfer,US,D2009,192.168.107.29,travel,11,0
T0007255,2022-01-26 16:28:00,229.25,M0079,C0830,transfer,JP,D1247,192.168.126.251,travel,16,0
T0007256,2016-10-23 21:24:00,7.99,M0019,C0151,transfer,IT,D1795,192.168.200.70,restaurant,21,0
T0007257,2016-08-28 16:45:00,308.48,M0299,C0797,transfer,DE,D2350,192.168.157.223,technology,16,0
T0007258,2023-06-24 15:46:00,681.33,M0377,C0940,transfer,UK,D0913,192.168.29.206,retail,15,0
T0007259,2016-11-20 08:46:00,124.01,M0207,C0465,transfer,US,D0161,192.168.141.212,travel,8,0
T0007260,2015-04-18 03:38:00,721.78,M0139,C0449,transfer,JP,D0304,192.168.146.112,entertainment,3,0
T0007261,2018-12-12 14:27:00,452.2,M0204,C0969,payment,DE,D0388,192.168.248.129,travel,14,0
T0007262,2021-02-19 09:39:00,169.1,M0441,C0352,transfer,ES,D0121,192.168.82.30,retail,9,0
T0007263,2024-07-17 04:42:00,511.42,M0320,C0589,payment,ES,D1984,192.168.217.228,travel,4,0
T0007264,2022-04-10 22:58:00,28.76,M0276,C0184,deposit,UK,D0754,192.168.151.140,restaurant,22,0
T0007265,2023-11-17 07:23:00,124.81,M0442,C0696,payment,UK,D0954,192.168.218.178,technology,7,0
T0007266,2016-01-12 09:36:00,46.84,M0449,C0716,transfer,US,D1853,192.168.135.155,technology,9,0
T0007267,2017-12-26 20:21:00,450.64,M0048,C0946,transfer,JP,D2444,192.168.158.239,travel,20,0
T0007268,2016-12-18 06:14:00,65.91,M0093,C0322,payment,IT,D0351,192.168.172.244,travel,6,0
T0007269,2020-11-24 10:08:00,282.04,M0192,C0008,transfer,DE,D2991,192.168.97.79,travel,10,0
T0007270,2016-10-01 22:26:00,3.54,M0046,C0113,transfer,CN,D2847,192.168.112.8,travel,22,0
T0007271,2022-05-10 11:52:00,308.56,M0431,C0169,withdrawal,JP,D2251,192.168.110.37,restaurant,11,0
T0007272,2021-06-26 21:08:00,2.35,M0333,C0625,transfer,JP,D0611,192.168.163.132,entertainment,21,0
T0007273,2024-08-01 05:31:00,210.31,M0380,C0776,payment,FR,D0536,192.168.19.166,technology,5,0
T0007274,2017-10-11 11:56:00,24.56,M0134,C0449,deposit,UK,D0715,192.168.201.230,technology,11,0
T0007275,2018-07-22 15:34:00,132.86,M0181,C0565,transfer,ES,D1425,192.168.253.172,restaurant,15,0
T0007276,2019-04-08 12:01:00,19.09,M0444,C0410,withdrawal,UK,D0914,192.168.182.242,technology,12,0
T0007277,2019-05-04 13:43:00,340.08,M0366,C0933,payment,US,D0159,192.168.60.96,travel,13,0
T0007278,2024-08-28 19:40:00,458.35,M0451,C0129,payment,ES,D1250,192.168.70.103,travel,19,0
T0007279,2019-07-04 14:14:00,144.57,M0369,C0362,transfer,DE,D1217,192.168.1.60,restaurant,14,0
T0007280,2021-12-18 19:51:00,48.07,M0038,C0594,payment,US,D2501,192.168.202.172,entertainment,19,0
T0007281,2019-08-10 03:32:00,15.14,M0488,C0289,transfer,CN,D2753,192.168.50.4,travel,3,0
T0007282,2019-09-08 10:56:00,87.72,M0402,C0239,deposit,US,D0831,192.168.219.224,technology,10,0
T0007283,2015-08-14 06:20:00,705.77,M0079,C0034,deposit,FR,D2136,192.168.107.199,technology,6,0
T0007284,2019-05-12 20:46:00,378.68,M0343,C0027,deposit,FR,D2701,192.168.247.7,travel,20,0
T0007285,2024-01-06 06:44:00,41.99,M0157,C0108,payment,DE,D1162,192.168.19.43,entertainment,6,0
T0007286,2017-11-25 12:24:00,415.9,M0467,C0666,withdrawal,FR,D1013,192.168.44.60,travel,12,0
T0007287,2021-05-26 19:26:00,162.94,M0256,C0376,withdrawal,IT,D0739,192.168.24.1,retail,19,0
T0007288,2015-01-28 12:50:00,361.27,M0280,C0152,deposit,DE,D1669,192.168.155.43,restaurant,12,0
T0007289,2015-11-06 04:41:00,17.59,M0061,C0595,payment,DE,D0074,192.168.56.165,entertainment,4,0
T0007290,2019-05-15 21:37:00,131.57,M0100,C0087,deposit,FR,D0354,192.168.12.87,restaurant,21,0
T0007291,2022-09-02 10:10:00,445.76,M0263,C0874,withdrawal,CN,D1586,192.168.75.187,technology,10,0
T0007292,2024-05-14 03:54:00,66.4,M0277,C0228,transfer,US,D2361,192.168.212.223,entertainment,3,0
T0007293,2018-08-22 05:12:00,21.49,M0296,C0679,deposit,UK,D2647,192.168.135.32,technology,5,0
T0007294,2021-12-08 18:01:00,41.99,M0287,C0632,payment,CN,D1629,192.168.197.174,retail,18,0
T0007295,2024-05-12 02:07:00,208.58,M0483,C0250,transfer,US,D0364,192.168.138.146,travel,2,0
T0007296,2017-05-26 14:46:00,13.62,M0273,C0935,withdrawal,FR,D1643,192.168.171.186,travel,14,0
T0007297,2017-11-02 21:39:00,34.67,M0203,C0951,transfer,JP,D1143,192.168.221.94,entertainment,21,0
T0007298,2024-07-10 19:52:00,17.37,M0475,C0570,withdrawal,JP,D2635,192.168.211.143,retail,19,0
T0007299,2016-12-26 20:29:00,35.3,M0453,C0687,payment,CN,D2562,192.168.136.109,travel,20,0
T0007300,2023-08-26 03:02:00,332.86,M0215,C0287,transfer,ES,D2462,192.168.80.73,entertainment,3,0
T0007301,2022-04-02 17:43:00,523.29,M0185,C0904,payment,UK,D1101,192.168.1.118,technology,17,0
T0007302,2020-05-06 08:55:00,135.54,M0456,C0177,transfer,FR,D1878,192.168.25.52,entertainment,8,0
T0007303,2020-06-19 20:20:00,367.34,M0394,C0377,deposit,JP,D0167,192.168.102.143,technology,20,0
T0007304,2022-03-11 19:12:00,7.63,M0030,C0550,withdrawal,DE,D0432,192.168.162.137,restaurant,19,0
T0007305,2018-06-14 11:18:00,139.75,M0489,C0722,transfer,UK,D2718,192.168.212.235,technology,11,0
T0007306,2016-07-07 08:15:00,63.5,M0309,C0516,withdrawal,CN,D0129,192.168.145.239,travel,8,0
T0007307,2022-04-01 23:07:00,521.87,M0077,C0394,deposit,DE,D0270,192.168.167.208,entertainment,23,0
T0007308,2017-06-06 11:36:00,240.52,M0091,C0861,withdrawal,US,D0946,192.168.198.109,restaurant,11,0
T0007309,2020-11-13 18:44:00,81.96,M0311,C0999,payment,IT,D0768,192.168.127.124,retail,18,0
T0007310,2017-06-18 01:01:00,44.23,M0060,C0190,payment,DE,D2421,192.168.194.252,technology,1,0
T0007311,2022-07-24 07:03:00,108.35,M0325,C0837,deposit,CN,D1376,192.168.135.135,entertainment,7,0
T0007312,2017-10-11 18:46:00,17.47,M0499,C0883,payment,IT,D2522,192.168.248.232,restaurant,18,0
T0007313,2016-10-19 21:23:00,60.99,M0325,C0599,withdrawal,UK,D1273,192.168.152.232,entertainment,21,0
T0007314,2017-04-22 09:34:00,0.4,M0039,C0794,payment,DE,D1265,192.168.65.94,technology,9,0
T0007315,2024-06-01 11:42:00,274.04,M0227,C0019,transfer,CN,D2633,192.168.180.118,retail,11,0
T0007316,2017-07-08 11:34:00,144.51,M0228,C0209,transfer,UK,D2163,192.168.59.176,travel,11,0
T0007317,2024-07-05 07:12:00,225.54,M0069,C0688,deposit,FR,D1461,192.168.165.226,technology,7,0
T0007318,2024-09-24 00:53:00,63.5,M0253,C0505,deposit,UK,D1253,192.168.58.87,travel,0,0
T0007319,2019-03-09 03:14:00,337.45,M0340,C0991,deposit,CN,D2708,192.168.179.148,travel,3,0
T0007320,2018-11-14 11:24:00,463.11,M0237,C0272,payment,UK,D1561,192.168.83.206,retail,11,0
T0007321,2021-01-03 12:41:00,37.47,M0334,C0633,payment,CN,D2863,192.168.214.91,retail,12,0
T0007322,2017-06-28 11:05:00,351.53,M0357,C0212,deposit,IT,D1755,192.168.238.238,restaurant,11,0
T0007323,2024-07-11 01:05:00,121.05,M0080,C0547,payment,JP,D2903,192.168.56.214,entertainment,1,0
T0007324,2024-07-08 20:35:00,16.87,M0314,C0456,transfer,ES,D0310,192.168.118.159,retail,20,0
T0007325,2023-05-09 03:37:00,406.78,M0390,C0385,withdrawal,UK,D0885,192.168.65.64,technology,3,0
T0007326,2023-11-06 23:40:00,697.5,M0033,C0647,deposit,JP,D2614,192.168.254.80,travel,23,0
T0007327,2017-06-28 18:12:00,121.21,M0093,C0332,deposit,ES,D1378,192.168.241.18,restaurant,18,0
T0007328,2024-10-20 00:36:00,336.56,M0152,C0047,deposit,UK,D2498,192.168.136.172,travel,0,0
T0007329,2018-07-19 19:30:00,171.71,M0389,C0133,transfer,UK,D0178,192.168.79.181,entertainment,19,0
T0007330,2016-10-11 06:49:00,201.8,M0353,C0379,transfer,DE,D2953,192.168.26.169,travel,6,0
T0007331,2022-10-19 05:43:00,453.6,M0308,C0952,transfer,US,D1646,192.168.199.50,entertainment,5,0
T0007332,2017-11-13 04:14:00,328.02,M0043,C0865,payment,JP,D2329,192.168.163.180,technology,4,0
T0007333,2017-01-14 19:58:00,75.02,M0193,C0209,payment,US,D1599,192.168.166.29,technology,19,0
T0007334,2017-03-12 19:57:00,6.5,M0151,C0768,withdrawal,ES,D1645,192.168.247.188,restaurant,19,0
T0007335,2015-01-05 21:39:00,2.48,M0008,C0360,transfer,IT,D0991,192.168.209.123,restaurant,21,0
T0007336,2020-07-09 06:55:00,33.86,M0236,C0180,transfer,JP,D0696,192.168.144.123,travel,6,0
T0007337,2022-12-20 07:04:00,21.37,M0150,C0651,transfer,JP,D0621,192.168.201.48,entertainment,7,0
T0007338,2016-02-11 13:44:00,98.89,M0105,C0673,payment,DE,D0231,192.168.233.99,retail,13,0
T0007339,2015-04-13 18:16:00,472.3,M0425,C0833,withdrawal,UK,D1985,192.168.72.101,restaurant,18,0
T0007340,2022-11-01 18:47:00,53.53,M0040,C0753,withdrawal,ES,D1742,192.168.130.56,restaurant,18,0
T0007341,2020-11-11 19:19:00,211.22,M0171,C0680,withdrawal,FR,D1005,192.168.10.6,travel,19,0
T0007342,2019-03-21 11:06:00,31.15,M0219,C0311,transfer,DE,D2939,192.168.235.214,technology,11,0
T0007343,2020-12-12 11:26:00,789.35,M0265,C0386,deposit,CN,D0794,192.168.237.229,technology,11,0
T0007344,2018-11-18 08:35:00,184.97,M0419,C0628,payment,US,D0394,192.168.231.33,technology,8,0
T0007345,2016-05-14 18:53:00,173.52,M0437,C0104,deposit,JP,D0043,192.168.104.174,technology,18,0
T0007346,2019-04-09 05:39:00,28.78,M0326,C0520,transfer,CN,D0587,192.168.16.9,entertainment,5,0
T0007347,2017-05-13 20:14:00,188.13,M0133,C0720,transfer,UK,D2662,192.168.90.148,retail,20,0
T0007348,2022-10-18 10:02:00,53.47,M0437,C0956,deposit,IT,D0234,192.168.22.112,travel,10,0
T0007349,2016-08-28 17:29:00,516.62,M0076,C0052,deposit,JP,D0280,192.168.172.214,retail,17,0
T0007350,2019-11-12 13:45:00,22.04,M0456,C0849,transfer,UK,D2401,192.168.111.255,travel,13,0
T0007351,2020-08-02 20:30:00,241.68,M0379,C0766,withdrawal,JP,D2633,192.168.251.249,restaurant,20,0
T0007352,2022-09-19 23:43:00,67.56,M0289,C0256,withdrawal,US,D2545,192.168.47.201,entertainment,23,0
